what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1545459413712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1545459415294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1545459415643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1545459415956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1545459416383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1545459416707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1545459417024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1545459417382
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1545459422552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459430433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459430686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459432456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459432684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459434287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459434505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459435161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459435382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459436106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459436312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459437249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459437474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459438920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459439127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545459445784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545459445907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545459449987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545459450037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1545459461346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459469634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459470165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545459478225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545459793187
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1545459808961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545459842274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545459857960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1545459860960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545459869166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545459869312
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1545459869340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459878749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1545459878986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545459974163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545460022003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545460032338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545461502880
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1545461504910
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1545461521915
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1545461522008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545461731076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545461822465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545461827329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545461829835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545462344636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545462424846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545462735420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545462739029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545464798825
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1545464801183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1545464808999
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1545464811119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545464811185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545464814080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545464871618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545464887585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545464895788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545465881664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545465885679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545465891538
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1545465896070
opened,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545465897812
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545465898609
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1545465954476
opened,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545465964136
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545465964483
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1545466004731
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545466029976
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545466090577
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1545466103959
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1545466104162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1545466118612
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545466124041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1545466131426
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1545466142922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545466172539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545466172727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545466184917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545466185116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545466192624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545466192802
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545466203034
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1545466205045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1545466246848
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1545466264078
opened,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545466271782
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545466272037
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545466309618
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1545466339557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545466353722
