what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1556515674819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556515700668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556515757995
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556515764349
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1556515764349
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1556515765802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1556515787014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556515852215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556515869303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1556515877308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556515881763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556515881829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556515886925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556515887241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556515894605
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1556515896419
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1556515896513
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1556515896636
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1556515898417
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1556515898485
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1556515898525
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1556515899401
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1556515901998
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1556515906508
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1556515937818
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1556515937875
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1556515941417
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556515944500
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1556515949380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556515968325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556515980805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1556515988731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556516018536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556516039715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556516043963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556516044169
