what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545374739900
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1545374851977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545374856153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545374858575
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545374866852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545374872081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545374886789
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1545374886796
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545374888169
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1545374897958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545374911439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545374911899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545374914754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545374914988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545374930898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545374934679
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545374990055
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1545375039859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545375181120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1545375184164
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1545375236036
